ID,Topic,Domain,emotion,text
7191,Personal,Youtube,Anger,অচেনা পৃথিবী চিনে রাখো 
25742,Entertainment,Youtube,Joy,মেহজাবিন কি ভাবটা নিল সেই লাগল অপূর্ব ভাই তুমি সবসময় সেরা এই নাটকে বুজিয়ে দিল 
8551,Politics,Youtube,Anger,পদ্মার মতো কতবার যে বাজেট বেড়ে যাবে তা আর বলতে পারলাম না 
10067,Music,Youtube,Love,আমার মেয়েকে শিল্পী বানাতে চাই ওঅনেক সুন্দর গান গাইতে পারে শুধু সুযোগ দরকার 
1379,Sports,Facebook,Joy,১৬ পয়েন্ট নিয়ে ৫ম অবস্থানে আর্জেন্টিনা। আশা করি 
16434,Sports,Facebook,Joy,নিয়মিত গোল পেতে শুরু করলো 
26338,Politics,Youtube,Sadness,মেয়েটা ভালো না অসলিল 
2908,Personal,Youtube,Joy,ভাই আনেক ভালো লাগবে যদি শড়িয়ত পুরে নড়িয়া আসেন 
14790,Politics,Youtube,Sadness,আমার টাকার এমবি কেনা কিন্তু জখন তখন এড চলে আসে বুজলাম না 
946,Personal,Youtube,Love,আমারা দোয়া করি রানা চোট ভাইয়ের জন্য অনেক ভালো গান করার জন্য 
12428,Entertainment,Youtube,Joy,দাড়ি রাখলে আরও ভালো লাগতো!! 
16178,Personal,Youtube,Love,আফ্রিদি ভাই এবং রানা কে অনেক ভালবাসা কলকাতা থেকে 
19606,Sports,Youtube,Sadness,কিসের সাতদিন বাংলা ভাই আপনারাই বলেন এরনাম সাধিনতা 
20044,Personal,Twitter,Anger,তাদের জন্য বা তাদের ছেলে-মেয়েদের জন্য এ জীবনযাপনটা কঠিন হয়ে যায় 
21109,Personal,Youtube,Joy,সত্যি কথা ভিডিও টা দেখে খুব ভালো লাগছে😍 লাবিউ অল 
22274,Entertainment,Youtube,Joy,জালাল ভাই সব জায়গায়। 
7522,Food,Youtube,Sadness,আপনারা কম্পলেইন করতে পারেন না প্রশাসনের কাছে যে এরা অতিরিক্ত দাম রাখে 
26916,Politics,Facebook,Joy,ধন্যবাদ। মুখে তৃপ্তির হাসি নিয়ে ছেলেটি টেলিফোন নামিয়ে রাখল। দোকানমালিক 
9024,Personal,Youtube,Love,ইউ আর গ্রেট তোমাকে নিয়ে প্রাউড ফিল করা যায় 
10629,Entertainment,Youtube,Anger,চল গুলো না খালি সামনে চলে আসে 
27698,Travel,Youtube,Surprise,তুৃমি সানজিদা আপু বাসায় বেরাতে যেতে পারো না আমেরিকায় 
4163,Personal,Youtube,Sadness,ডিসলাইক যারা দিলো তাদের দেখার খুব ইচ্ছা আমার 
2202,Politics,Youtube,Sadness,এদেএ কে ছেড়ে দিলে আবার ধর্ষন করতে পারে 
21012,Personal,Facebook,Joy,ধরে নাও তুমি চাকরিটা পেয়ে গেছো 
26396,Sports,Facebook,Joy,অথচ কাগজেকলমে ডেভিড ডি গিয়ার চেয়েও ভাল পারফর্ম করছে রোমেরো 
11663,Music,Youtube,Surprise,আর কি দেখবো ওমোর আল্লাহ 
10834,Personal,Facebook,Joy,ক্লান্তি ভাগাভাগি করে নিতে । একাকী তাই একদণ্ড সুখ খুঁজি পাখির গানে 
20511,Personal,Facebook,Anger,তুই কাঁদছিস কেন রে ? মার কী হয়েছ ? মামুন নির্মম কথাটা বললো 
2295,Personal,Facebook,Sadness,হইলে কি আর তোর মতো ছেলেরে কষ্ট দিতো!দরকার হলে তাদের গার্লফ্রেন্ডকেও দিয়ে দিবে আমায় 
16237,Education,Facebook,Sadness,ঘাবড়াবেন না সোনা থুক্কা আপা।আমি আছি অলয়েজ পাশে। রেগে বললাম 
23599,Business,Youtube,Sadness,কুত্তার বাচ্চারা ফোন দিলে ফোন ধরস না কেন ইউটিউবে ভুয়া ব্যবসা করস 
11436,Entertainment,Youtube,Joy,তোর বউ মানে আমার বউ 😆😆সব কথা কানে লইস না😃😃 
1254,Politics,Youtube,Anger,ভাই আটক করে কি লাভ দেশে বিছার থাকলে আজ এর কুম হতোনা 
16004,Personal,Facebook,Anger,এক টা বিষয় মাথায় ঘুরপাক খায় তাদের...এর থেকে মুক্তি কী?আমাদের উদ্দেশ্য হয়া দরকার মহৎ 
15349,Education,Youtube,Joy,আরমান পড়ায় তার সালমান খুলে 😝🤗 
4640,Education,Facebook,Joy,তোমাদের ধ্বংস করে দেয়ার জন্য যথেষ্ট ... এই নিয়েই আমরা আবার আসবো !! বিশ্বকাপ ক্রিকেট ২০১৯ 
5150,Entertainment,Facebook,Sadness,হু হু হু হা হা হা...ইলিশের বাবা: তোর জিভ আমি টেনে ছিঁড়ে ফেলব বদমাশ। ইলিশ দেখেছিস 
19167,Politics,Youtube,Joy,আমরা রাষ্ট্র প্রতি আমরা গায়ের ভাষা দিবার জন্য ধন্যবাদ 
11533,Personal,Youtube,Joy,অনেক অনেক ভাল লাগলো 
3740,Entertainment,Youtube,Joy,অনিমেষ আইচের লেখা কাহিনীগুলো আর ভালো ছিলো।তারপরও জমজ ১১ ভালো লাগছে। 
27493,Entertainment,Youtube,Love,"আপনাদের এতো ভালোবাসা পেয়ে আমি মুগ্ধ। ইনসাআল্লাহ দোয়া করবেন, যেন সামনে আরো ভালো কিছু নিয়ে আসতে পারি "
7726,Entertainment,Youtube,Love,সবাই পরিবর্তন হয় পার্থক্যটা শুধু সময়ের যেমন টা ঘটেছে বস আফরান নিশোর সাথে! -🙂🙃💓 
